attendance	team1	team2	goals	tie	pk	stage	round	year	date	time	stadium	referee	url
66000	Portugal	France	0-1	FALSE	FALSE	1/2 FINAL	FALSE	2006	5-07-2006 (21:00 h)	21:00	Allianz Arena (MÌÄå_nchen)	Jorge Luis Larrionda (URU)	2006_GERMANY_FS.htm
52000	Germany	Portugal	1-Mar	FALSE	FALSE	PLACES 3-4	FALSE	2006	8-07-2006 (21:00 h)	21:00	Gottlieb-Daimler-Stadion (Stuttgart)	Toru Kamikawa (JAP)	2006_GERMANY_FS.htm
69000	Italy	France	1-Jan	FALSE	1-0 (Pirlo); 1-1 (Wiltord) / 2-1 (Materazzi); 2-1 (TrÌÄå©zÌÄå©guet [out]) / 3-1 (De Rossi); 3-2 (Abidal) / 4-2 (Del Piero); 4-3 (Sagnol) / 5-3 (Grosso)	FINAL ROUND	FALSE	2006	9-07-2006 (20:00 h)	20:00	Olympiastadion (Berlin)	Horacio Marcelo Elizondo (ARG)	2006_GERMANY_FS.htm
107160	Soviet Union	Mexico	-	FALSE	FALSE	GROUP STAGE	FALSE	1970	31-05-1970 (12:00 h)	12:00	Estadio Azteca (MÌÄå©xico D.F.)	Kurt Tschenscher (FRG)	1970_MEXICO_FS.htm
20654	Uruguay	Israel	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	1970	2-06-1970 (16:00 h)	16:00	CuauhtÌÄå©moc (Puebla)	Robert Davidson (SCO)	1970_MEXICO_FS.htm
50560	England	Romania	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	1970	2-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	Vital Loraux (BEL)	1970_MEXICO_FS.htm
13765	Peru	Bulgaria	2-Mar	FALSE	FALSE	GROUP STAGE	FALSE	1970	2-06-1970 (16:00 h)	16:00	Estadio Guanajuato (LeÌÄå_n)	Antonio Sbardella (ITA)	1970_MEXICO_FS.htm
92205	Belgium	El Salvador	Mar-00	FALSE	FALSE	GROUP STAGE	FALSE	1970	3-06-1970 (16:00 h)	16:00	Estadio Azteca (MÌÄå©xico D.F.)	Andrei RÌãåÄdulescu (ROM)	1970_MEXICO_FS.htm
13433	Italy	Sweden	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	1970	3-06-1970 (16:00 h)	16:00	Luis GutiÌÄå©rrez Dosal (Toluca)	John Taylor (ENG)	1970_MEXICO_FS.htm
52897	Brazil	Czechoslovakia	1-Apr	FALSE	FALSE	GROUP STAGE	FALSE	1970	3-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	RamÌÄå_n Barreto (URU)	1970_MEXICO_FS.htm
12942	FRG	Morocco	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	1970	3-06-1970 (16:00 h)	16:00	Estadio Guanajuato (LeÌÄå_n)	Laurens van Ravens (NED)	1970_MEXICO_FS.htm
95261	Soviet Union	Belgium	1-Apr	FALSE	FALSE	GROUP STAGE	FALSE	1970	6-06-1970 (16:00 h)	16:00	Estadio Azteca (MÌÄå©xico D.F.)	Rudolf Scheurer (SWI)	1970_MEXICO_FS.htm
29968	Italy	Uruguay	-	FALSE	FALSE	GROUP STAGE	FALSE	1970	6-06-1970 (16:00 h)	16:00	CuauhtÌÄå©moc (Puebla)	Rudolf GlÌÄå_ckner (GDR)	1970_MEXICO_FS.htm
56818	Romania	Czechoslovakia	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	1970	6-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	Diego de Leo (MEX)	1970_MEXICO_FS.htm
13537	Peru	Morocco	Mar-00	FALSE	FALSE	GROUP STAGE	FALSE	1970	6-06-1970 (16:00 h)	16:00	Estadio Guanajuato (LeÌÄå_n)	Tofik Bakhramov(USSR)	1970_MEXICO_FS.htm
103058	Mexico	El Salvador	Apr-00	FALSE	FALSE	GROUP STAGE	FALSE	1970	7-06-1970 (12:00 h)	12:00	Estadio Azteca (MÌÄå©xico D.F.)	Ali Hussein Kandil (UAR)	1970_MEXICO_FS.htm
9624	Sweden	Israel	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	1970	7-06-1970 (12:00 h)	12:00	Luis GutiÌÄå©rrez Dosal (Toluca)	Seyoum Tarekegn (ETH)	1970_MEXICO_FS.htm
70950	Brazil	England	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	1970	7-06-1970 (12:00 h)	12:00	Estadio Jalisco (Guadalajara)	Abraham Klein (ISR)	1970_MEXICO_FS.htm
12710	FRG	Bulgaria	2-May	FALSE	FALSE	GROUP STAGE	FALSE	1970	7-06-1970 (12:00 h)	12:00	Estadio Guanajuato (LeÌÄå_n)	JosÌÄå© MarÌÄå_a Ortiz de MendÌÄå_bil (SPA)	1970_MEXICO_FS.htm
89979	Soviet Union	El Salvador	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	1970	10-06-1970 (16:00 h)	16:00	Estadio Azteca (MÌÄå©xico D.F.)	Rafael HormazÌÄåÁbal (CHI)	1970_MEXICO_FS.htm
18163	Sweden	Uruguay	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	1970	10-06-1970 (16:00 h)	16:00	CuauhtÌÄå©moc (Puebla)	Henry Landauer (USA)	1970_MEXICO_FS.htm
50804	Brazil	Romania	2-Mar	FALSE	FALSE	GROUP STAGE	FALSE	1970	10-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	Ferdinand Marschall (AUT)	1970_MEXICO_FS.htm
17875	FRG	Peru	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	1970	10-06-1970 (16:00 h)	16:00	Estadio Guanajuato (LeÌÄå_n)	Abel Aguilar (MEX)	1970_MEXICO_FS.htm
108192	Mexico	Belgium	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	1970	11-06-1970 (16:00 h)	16:00	Estadio Azteca (MÌÄå©xico D.F.)	ÌÄåÅngel Norberto Coerezza (ARG)	1970_MEXICO_FS.htm
9890	Italy	Israel	-	FALSE	FALSE	GROUP STAGE	FALSE	1970	11-06-1970 (16:00 h)	16:00	Luis GutiÌÄå©rrez Dosal (Toluca)	AÌÄå_rton Vieira de Moraes (BRA)	1970_MEXICO_FS.htm
49292	England	Czechoslovakia	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	1970	11-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	Roger Machin (FRA)	1970_MEXICO_FS.htm
12299	Bulgaria	Morocco	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	1970	11-06-1970 (16:00 h)	16:00	Estadio Guanajuato (LeÌÄå_n)	AntÌÄå_nio Ribeiro Saldanha (POR)	1970_MEXICO_FS.htm
96085	Uruguay	Soviet Union	Jan-00	FALSE	FALSE	1/4 FINAL	FALSE	1970	14-06-1970 (12:00 h)	12:00	Estadio Azteca (MÌÄå©xico D.F.)	Laurens van Ravens (NED)	1970_MEXICO_FS.htm
26851	Italy	Mexico	1-Apr	FALSE	FALSE	1/4 FINAL	FALSE	1970	14-06-1970 (12:00 h)	12:00	Luis GutiÌÄå©rrez Dosal (Toluca)	Rudolf Scheurer (SWI)	1970_MEXICO_FS.htm
54233	Brazil	Peru	2-Apr	FALSE	FALSE	1/4 FINAL	FALSE	1970	14-06-1970 (12:00 h)	12:00	Estadio Jalisco (Guadalajara)	Vital Loraux (BEL)	1970_MEXICO_FS.htm
23357	FRG	England	2-Mar	FALSE	FALSE	1/4 FINAL	FALSE	1970	14-06-1970 (12:00 h)	12:00	Estadio Guanajuato (LeÌÄå_n)	ÌÄåÅngel Norberto Coerezza (ARG)	1970_MEXICO_FS.htm
51261	Brazil	Uruguay	1-Mar	FALSE	FALSE	1/2 FINAL	FALSE	1970	17-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	JosÌÄå© MarÌÄå_a Ortiz de MendÌÄå_bil (SPA)	1970_MEXICO_FS.htm
102444	Italy	FRG	3-Apr	FALSE	FALSE	1/2 FINAL	FALSE	1970	17-06-1970 (16:00 h)	16:00	Estadio Azteca (MÌÄå©xico D.F.)	Arturo Yamasaki (MEX)	1970_MEXICO_FS.htm
104403	FRG	Uruguay	Jan-00	FALSE	FALSE	PLACES 3-4	FALSE	1970	20-06-1970 (16:00 h)	16:00	Estadio Azteca (MÌÄå©xico D.F.)	Antonio Sbardella (ITA)	1970_MEXICO_FS.htm
107412	Brazil	Italy	1-Apr	FALSE	FALSE	FINAL ROUND	FALSE	1970	21-06-1970 (12:00 h)	12:00	Estadio Azteca (MÌÄå©xico D.F.)	Rudolf GlÌÄå_ckner (GDR)	1970_MEXICO_FS.htm
84490	South Africa	Mexico	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2010	11-06-2010 (16:00 h)	16:00	Soccer City (Johannesburg)	Ravshan Irmatov (UZB)	2010_SA_FS.htm
64100	Uruguay	France	-	FALSE	FALSE	GROUP STAGE	FALSE	2010	11-06-2010 (20:30 h)	20:30	Cape Town Stadium (Cape Town)	Yuichi Nishimura (JAP)	2010_SA_FS.htm
31513	South Korea	Greece	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2010	12-06-2010 (13:30 h)	13:30	Nelson Mandela Bay Stadium (Port Elizabeth)	Michael Hester (NZL)	2010_SA_FS.htm
55686	Argentina	Nigeria	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2010	12-06-2010 (16:00 h)	16:00	Ellis Park Stadium (Johannesburg)	Wolfgang Stark (GER)	2010_SA_FS.htm
38646	England	USA	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2010	12-06-2010 (20:30 h)	20:30	Royal Bafokeng Stadium (Rustenburg)	Carlos EugÌÄå»nio Simon (BRA)	2010_SA_FS.htm
30325	Algeria	Slovenia	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	13-06-2010 (13:30 h)	13:30	Peter Mokaba Stadium (Polokwane)	Carlos Alberto Batres (GUA)	2010_SA_FS.htm
38833	Serbia	Ghana	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	13-06-2010 (16:00 h)	16:00	Loftus Versfeld Stadium (Pretoria)	HÌÄå©ctor Walter Baldassi (ARG)	2010_SA_FS.htm
62660	Germany	Australia	Apr-00	FALSE	FALSE	GROUP STAGE	FALSE	2010	13-06-2010 (20:30 h)	20:30	Moses Mabhida Stadium (Durban)	Marco Antonio RodrÌÄå_guez (MEX)	2010_SA_FS.htm
83465	Netherlands	Denmark	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2010	14-06-2010 (13:30 h)	13:30	Soccer City (Johannesburg)	StÌÄå©phane Lannoy (FRA)	2010_SA_FS.htm
30620	Japan	Cameroon	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2010	14-06-2010 (16:00 h)	16:00	Free State Stadium (Bloemfontein)	OlegÌÄåÁrio BenquerenÌÄå_a (POR)	2010_SA_FS.htm
62869	Italy	Paraguay	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2010	14-06-2010 (20:30 h)	20:30	Cape Town Stadium (Cape Town)	Benito Armando Archundia (MEX)	2010_SA_FS.htm
23871	New Zealand	Slovakia	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2010	15-06-2010 (13:30 h)	13:30	Royal Bafokeng Stadium (Rustenburg)	Jerome Damon (SAF)	2010_SA_FS.htm
37034	Ivory Coast	Portugal	-	FALSE	FALSE	GROUP STAGE	FALSE	2010	15-06-2010 (16:00 h)	16:00	Nelson Mandela Bay Stadium (Port Elizabeth)	Jorge Luis Larrionda (URU)	2010_SA_FS.htm
54331	Brazil	North Korea	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2010	15-06-2010 (20:30 h)	20:30	Ellis Park Stadium (Johannesburg)	Viktor Kassai (HUN)	2010_SA_FS.htm
32664	Honduras	Chile	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	16-06-2010 (13:30 h)	13:30	Mbombela Stadium (Nelspruit)	Eddy Maillet (SEY)	2010_SA_FS.htm
62453	Spain	Switzerland	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	16-06-2010 (16:00 h)	16:00	Moses Mabhida Stadium (Durban)	Howard Webb (ENG)	2010_SA_FS.htm
42658	South Africa	Uruguay	0-3	FALSE	FALSE	GROUP STAGE	FALSE	2010	16-06-2010 (20:30 h)	20:30	Loftus Versfeld Stadium (Pretoria)	Massimo Busacca (SWI)	2010_SA_FS.htm
82174	Argentina	South Korea	1-Apr	FALSE	FALSE	GROUP STAGE	FALSE	2010	17-06-2010 (13:30 h)	13:30	Soccer City (Johannesburg)	Frank de Bleeckere (BEL)	2010_SA_FS.htm
31593	Greece	Nigeria	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2010	17-06-2010 (16:00 h)	16:00	Free State Stadium (Bloemfontein)	ÌÄåÒscar JuliÌÄåÁn Ruiz (COL)	2010_SA_FS.htm
35370	France	Mexico	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2010	17-06-2010 (20:30 h)	20:30	Peter Mokaba Stadium (Polokwane)	Khalil al-Ghamdi (KSA)	2010_SA_FS.htm
38294	Germany	Serbia	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	18-06-2010 (13:30 h)	13:30	Nelson Mandela Bay Stadium (Port Elizabeth)	Alberto Undiano Mallenco (SPA)	2010_SA_FS.htm
45573	Slovenia	USA	2-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2010	18-06-2010 (16:00 h)	16:00	Ellis Park Stadium (Johannesburg)	Koman Coulibaly (MLI)	2010_SA_FS.htm
64100	England	Algeria	-	FALSE	FALSE	GROUP STAGE	FALSE	2010	18-06-2010 (20:30 h)	20:30	Cape Town Stadium (Cape Town)	Ravshan Irmatov (UZB)	2010_SA_FS.htm
62010	Netherlands	Japan	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2010	19-06-2010 (13:30 h)	13:30	Moses Mabhida Stadium (Durban)	HÌÄå©ctor Walter Baldassi (ARG)	2010_SA_FS.htm
34812	Ghana	Australia	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2010	19-06-2010 (16:00 h)	16:00	Royal Bafokeng Stadium (Rustenburg)	Roberto Rosetti (ITA)	2010_SA_FS.htm
38074	Cameroon	Denmark	2-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2010	19-06-2010 (20:30 h)	20:30	Loftus Versfeld Stadium (Pretoria)	Jorge Luis Larrionda (URU)	2010_SA_FS.htm
26643	Slovakia	Paraguay	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2010	20-06-2010 (13:30 h)	13:30	Free State Stadium (Bloemfontein)	Eddy Maillet (SEY)	2010_SA_FS.htm
38229	Italy	New Zealand	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2010	20-06-2010 (16:00 h)	16:00	Mbombela Stadium (Nelspruit)	Carlos Alberto Batres (GUA)	2010_SA_FS.htm
84455	Brazil	Ivory Coast	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2010	20-06-2010 (20:30 h)	20:30	Soccer City (Johannesburg)	StÌÄå©phane Lannoy (FRA)	2010_SA_FS.htm
63644	Portugal	North Korea	Jul-00	FALSE	FALSE	GROUP STAGE	FALSE	2010	21-06-2010 (13:30 h)	13:30	Cape Town Stadium (Cape Town)	Pablo Pozo (CHI)	2010_SA_FS.htm
34872	Chile	Switzerland	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2010	21-06-2010 (16:00 h)	16:00	Nelson Mandela Bay Stadium (Port Elizabeth)	Khalil al-Ghamdi (KSA)	2010_SA_FS.htm
54386	Spain	Honduras	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2010	21-06-2010 (20:30 h)	20:30	Ellis Park Stadium (Johannesburg)	Yuichi Nishimura (JAP)	2010_SA_FS.htm
33425	Mexico	Uruguay	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	22-06-2010 (16:00 h)	16:00	Royal Bafokeng Stadium (Rustenburg)	Viktor Kassai (HUN)	2010_SA_FS.htm
39415	France	South Africa	2-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2010	22-06-2010 (16:00 h)	16:00	Free State Stadium (Bloemfontein)	ÌÄåÒscar JuliÌÄåÁn Ruiz (COL)	2010_SA_FS.htm
61874	Nigeria	South Korea	2-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2010	22-06-2010 (20:30 h)	20:30	Moses Mabhida Stadium (Durban)	OlegÌÄåÁrio BenquerenÌÄå_a (POR)	2010_SA_FS.htm
38891	Greece	Argentina	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2010	22-06-2010 (20:30 h)	20:30	Peter Mokaba Stadium (Polokwane)	Ravshan Irmatov (UZB)	2010_SA_FS.htm
36893	Slovenia	England	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	23-06-2010 (16:00 h)	16:00	Nelson Mandela Bay Stadium (Port Elizabeth)	Wolfgang Stark (GER)	2010_SA_FS.htm
35827	USA	Algeria	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2010	23-06-2010 (16:00 h)	16:00	Loftus Versfeld Stadium (Pretoria)	Frank de Bleeckere (BEL)	2010_SA_FS.htm
83391	Ghana	Germany	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	23-06-2010 (20:30 h)	20:30	Soccer City (Johannesburg)	Carlos EugÌÄå»nio Simon (BRA)	2010_SA_FS.htm
37836	Australia	Serbia	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2010	23-06-2010 (20:30 h)	20:30	Mbombela Stadium (Nelspruit)	Jorge Luis Larrionda (URU)	2010_SA_FS.htm
53412	Slovakia	Italy	2-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2010	24-06-2010 (16:00 h)	16:00	Ellis Park Stadium (Johannesburg)	Howard Webb (ENG)	2010_SA_FS.htm
34850	Paraguay	New Zealand	-	FALSE	FALSE	GROUP STAGE	FALSE	2010	24-06-2010 (16:00 h)	16:00	Peter Mokaba Stadium (Polokwane)	Yuichi Nishimura (JAP)	2010_SA_FS.htm
27967	Denmark	Japan	3-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2010	24-06-2010 (20:30 h)	20:30	Royal Bafokeng Stadium (Rustenburg)	Jerome Damon (SAF)	2010_SA_FS.htm
63093	Cameroon	Netherlands	2-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2010	24-06-2010 (20:30 h)	20:30	Cape Town Stadium (Cape Town)	Pablo Pozo (CHI)	2010_SA_FS.htm
62712	Portugal	Brazil	-	FALSE	FALSE	GROUP STAGE	FALSE	2010	25-06-2010 (16:00 h)	16:00	Moses Mabhida Stadium (Durban)	Benito Armando Archundia (MEX)	2010_SA_FS.htm
34763	North Korea	Ivory Coast	0-3	FALSE	FALSE	GROUP STAGE	FALSE	2010	25-06-2010 (16:00 h)	16:00	Mbombela Stadium (Nelspruit)	Alberto Undiano Mallenco (SPA)	2010_SA_FS.htm
41958	Chile	Spain	2-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2010	25-06-2010 (20:30 h)	20:30	Loftus Versfeld Stadium (Pretoria)	Marco Antonio RodrÌÄå_guez (MEX)	2010_SA_FS.htm
28042	Switzerland	Honduras	-	FALSE	FALSE	GROUP STAGE	FALSE	2010	25-06-2010 (20:30 h)	20:30	Free State Stadium (Bloemfontein)	HÌÄå©ctor Walter Baldassi (ARG)	2010_SA_FS.htm
30597	Uruguay	South Korea	1-Feb	FALSE	FALSE	1/8 FINAL	FALSE	2010	26-06-2010 (16:00 h)	16:00	Nelson Mandela Bay Stadium (Port Elizabeth)	Wolfgang Stark (GER)	2010_SA_FS.htm
34976	USA	Ghana	2-Jan	FALSE	FALSE	1/8 FINAL	FALSE	2010	26-06-2010 (20:30 h)	20:30	Royal Bafokeng Stadium (Rustenburg)	Viktor Kassai (HUN)	2010_SA_FS.htm
40510	Germany	England	1-Apr	FALSE	FALSE	1/8 FINAL	FALSE	2010	27-06-2010 (16:00 h)	16:00	Free State Stadium (Bloemfontein)	Jorge Luis Larrionda (URU)	2010_SA_FS.htm
84377	Argentina	Mexico	1-Mar	FALSE	FALSE	1/8 FINAL	FALSE	2010	27-06-2010 (20:30 h)	20:30	Soccer City (Johannesburg)	Roberto Rosetti (ITA)	2010_SA_FS.htm
61962	Netherlands	Slovakia	1-Feb	FALSE	FALSE	1/8 FINAL	FALSE	2010	28-06-2010 (16:00 h)	16:00	Moses Mabhida Stadium (Durban)	Alberto Undiano Mallenco (SPA)	2010_SA_FS.htm
54096	Brazil	Chile	Mar-00	FALSE	FALSE	1/8 FINAL	FALSE	2010	28-06-2010 (20:30 h)	20:30	Ellis Park Stadium (Johannesburg)	Howard Webb (ENG)	2010_SA_FS.htm
36742	Paraguay	Japan	-	FALSE	1-0 (ÌÄåä. Barreto); 1-1 (Endo) / 2-1 (Barrios); 2-2 (Hasebe) / 3-2 (Riveros); 3-2 (Komano [out]) / 4-2 (Valdez); 4-3 (Honda) / 5-3 (Cardozo)	1/8 FINAL	FALSE	2010	29-06-2010 (16:00 h)	16:00	Loftus Versfeld Stadium (Pretoria)	Frank de Bleeckere (BEL)	2010_SA_FS.htm
62955	Spain	Portugal	Jan-00	FALSE	FALSE	1/8 FINAL	FALSE	2010	29-06-2010 (20:30 h)	20:30	Cape Town Stadium (Cape Town)	HÌÄå©ctor Walter Baldassi (ARG)	2010_SA_FS.htm
40186	Netherlands	Brazil	1-Feb	FALSE	FALSE	1/4 FINAL	FALSE	2010	2-07-2010 (16:00 h)	16:00	Nelson Mandela Bay Stadium (Port Elizabeth)	Yuichi Nishimura (JAP)	2010_SA_FS.htm
84017	Uruguay	Ghana	1-Jan	FALSE	1-0 (ForlÌÄåÁn); 1-1 (Gyan) / 2-1 (Victorino); 2-2 (Appiah) / 3-2 (Scotti); 3-2 (John Mensah [saved]) / 3-2 (M. Pereira [out]); 3-2 (Adiyiah [saved]) / 4-2 (Abreu)	1/4 FINAL	FALSE	2010	2-07-2010 (20:30 h)	20:30	Soccer City (Johannesburg)	OlegÌÄåÁrio BenquerenÌÄå_a (POR)	2010_SA_FS.htm
64100	Argentina	Germany	0-4	FALSE	FALSE	1/4 FINAL	FALSE	2010	3-07-2010 (16:00 h)	16:00	Cape Town Stadium (Cape Town)	Ravshan Irmatov (UZB)	2010_SA_FS.htm
55359	Paraguay	Spain	0-1	FALSE	FALSE	1/4 FINAL	FALSE	2010	3-07-2010 (20:30 h)	20:30	Ellis Park Stadium (Johannesburg)	Carlos Alberto Batres (GUA)	2010_SA_FS.htm
62479	Uruguay	Netherlands	3-Feb	FALSE	FALSE	1/2 FINAL	FALSE	2010	6-07-2010 (20:30 h)	20:30	Cape Town Stadium (Cape Town)	Ravshan Irmatov (UZB)	2010_SA_FS.htm
60960	Germany	Spain	0-1	FALSE	FALSE	1/2 FINAL	FALSE	2010	7-07-2010 (20:30 h)	20:30	Moses Mabhida Stadium (Durban)	Viktor Kassai (HUN)	2010_SA_FS.htm
36254	Uruguay	Germany	3-Feb	FALSE	FALSE	PLACES 3-4	FALSE	2010	10-07-2010 (20:30 h)	20:30	Nelson Mandela Bay Stadium (Port Elizabeth)	Benito Armando Archundia (MEX)	2010_SA_FS.htm
84490	Netherlands	Spain	Jan-00	FALSE	FALSE	FINAL ROUND	FALSE	2010	11-07-2010 (20:30 h)	20:30	Soccer City (Johannesburg)	Howard Webb (ENG)	2010_SA_FS.htm
7908	Uruguay	Colombia	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	1962	30-05-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	Andor Dorogi (HUN)	1962_CHILE_FS.htm
65006	Chile	Switzerland	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	1962	30-05-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Kenneth Aston (ENG)	1962_CHILE_FS.htm
10484	Brazil	Mexico	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	1962	30-05-1962 (15:00 h)	15:00	Sausalito (ViÌÄå±a del Mar)	Gottfried Dienst (SWI)	1962_CHILE_FS.htm
7134	Argentina	Bulgaria	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	1962	30-05-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Juan GardeazÌÄåÁbal (SPA)	1962_CHILE_FS.htm
9622	Soviet Union	Yugoslavia	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	1962	31-05-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	Albert Dusch (FRG)	1962_CHILE_FS.htm
65440	FRG	Italy	-	FALSE	FALSE	GROUP STAGE	FALSE	1962	31-05-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Robert Davidson (SCO)	1962_CHILE_FS.htm
12700	Czechoslovakia	Spain	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	1962	31-05-1962 (15:00 h)	15:00	Sausalito (ViÌÄå±a del Mar)	Carl Erich Steiner (AUT)	1962_CHILE_FS.htm
7938	Hungary	England	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	1962	31-05-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Leo Horn (NED)	1962_CHILE_FS.htm
8824	Yugoslavia	Uruguay	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	1962	2-06-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	Karol Galba (CZE)	1962_CHILE_FS.htm
66057	Chile	Italy	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	1962	2-06-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Kenneth Aston (ENG)	1962_CHILE_FS.htm
14903	Brazil	Czechoslovakia	-	FALSE	FALSE	GROUP STAGE	FALSE	1962	2-06-1962 (15:00 h)	15:00	Sausalito (ViÌÄå±a del Mar)	Pierre Schwinte (FRA)	1962_CHILE_FS.htm
7794	England	Argentina	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	1962	2-06-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Nikolaj Latishev (USSR)	1962_CHILE_FS.htm
8040	Soviet Union	Colombia	4-Apr	FALSE	FALSE	GROUP STAGE	FALSE	1962	3-06-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	JoÌÄå£o Etzel Filho (BRA)	1962_CHILE_FS.htm
64922	FRG	Switzerland	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	1962	3-06-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Leo Horn (NED)	1962_CHILE_FS.htm
11875	Spain	Mexico	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	1962	3-06-1962 (15:00 h)	15:00	Sausalito (ViÌÄå±a del Mar)	Branko TeÌÉåÁaniÌãåà (YUG)	1962_CHILE_FS.htm
7442	Hungary	Bulgaria	1-Jun	FALSE	FALSE	GROUP STAGE	FALSE	1962	3-06-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Juan GardeazÌÄåÁbal (SPA)	1962_CHILE_FS.htm
9973	Soviet Union	Uruguay	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	1962	6-06-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	Cesare Jonni (ITA)	1962_CHILE_FS.htm
67224	FRG	Chile	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	1962	6-06-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Robert Davidson (SCO)	1962_CHILE_FS.htm
18715	Brazil	Spain	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	1962	6-06-1962 (15:00 h)	15:00	Sausalito (ViÌÄå±a del Mar)	Sergio Bustamante (CHI)	1962_CHILE_FS.htm
